time,contact_index,geom1,geom2,pos_x,pos_y,pos_z,force_cx,force_cy,force_cz,torque_cx,torque_cy,torque_cz,normal_x,normal_y,normal_z,tangent1_x,tangent1_y,tangent1_z,tangent2_x,tangent2_y,tangent2_z
5.003999999999671,113,2,-1,0.05653672442391229,0.08376444130800453,0.2252541145890396,0.8401962903946361,-0.09413675453151628,0.34459283084555775,0.0,0.0,0.0,-0.9999999999999982,-6.07919612104645e-08,3.838773828711636e-09,-6.079196121046451e-08,0.9999999999999983,2.3336658969078453e-16,-3.838773828711644e-09,0.0,-1.0000000000000002
5.003999999999671,114,2,-1,0.056536724926088036,0.0820994067053098,0.22525914020602117,0.8646024111691589,-0.08358141019359007,0.5354802979344484,0.0,0.0,0.0,-0.9999999999999999,1.3805740486798766e-08,1.2007323287893414e-08,1.3805740486798768e-08,1.0,-1.6576998925375181e-16,-1.2007323287893416e-08,2.465190328815662e-32,-1.0
5.003999999999671,115,2,-1,0.05653016698438314,0.0838362577187107,0.2456734531861216,0.45381092985610655,-0.06181584471188906,0.44958109546490016,0.0,0.0,0.0,-0.9999999999999665,2.5918836865440843e-07,3.5510581130673292e-09,2.591883686544085e-07,0.9999999999999666,-9.20392959322954e-16,-3.551058113067449e-09,-1.9721522630525295e-31,-1.0000000000000002
5.003999999999671,116,2,-1,0.05653015268871643,0.08217045323994404,0.24567302676389793,0.48326923391251936,-0.04066480032468734,0.4815553202498615,0.0,0.0,0.0,-0.9999999999999273,6.88350335205696e-11,3.81755473008578e-07,6.88350335205646e-11,1.0,-2.627815078120637e-17,-3.81755473008578e-07,0.0,-0.9999999999999273
5.003999999999671,117,2,-1,0.05652360952467124,0.0839080847287381,0.2660928188604412,0.11367001346084177,-0.00722129214669056,0.11344040241430782,0.0,0.0,0.0,-0.9999999999998324,5.790479860729911e-07,3.277068005558002e-09,5.790479860729911e-07,0.9999999999998324,-1.897579628842913e-15,-3.2770680055585515e-09,0.0,-1.0
5.003999999999671,118,2,-1,0.056523604316369144,0.08225736625692727,0.26609719589740666,0.1346264911373505,-0.005171473073959095,0.13452712730970073,0.0,0.0,0.0,-1.0,-3.217578669228254e-09,4.290104892304339e-09,-3.217578669228254e-09,1.0,1.3803749990230217e-17,-4.290104892304339e-09,0.0,-1.0
5.003999999999671,119,3,-1,-0.05655269010351068,-0.08376578673441885,0.18230875319262474,0.7441919046952129,0.05555644827771589,0.06370311740373498,0.0,0.0,0.0,0.9999997031348231,-3.692123713204691e-06,-0.0007705300992454982,3.692122617166897e-06,0.9999999999931841,-2.844892451181658e-09,0.0007705300992507499,0.0,0.999999703141639
5.003999999999671,120,3,-1,-0.05655277880301508,-0.08664845705300421,0.18230875424649828,0.77535064945445,0.05985056329450403,0.18091106900465145,0.0,0.0,0.0,0.9999996777396004,-4.589414487964987e-06,-0.0008028073446731592,4.589413009026773e-06,0.9999999999894686,-3.6844156587264993e-09,0.0008028073446816139,0.0,0.9999996777501318
5.003999999999671,121,3,-1,-0.056551723303586036,-0.08375835391258724,0.1853931038748055,1.458729782322484,0.09709168907896365,0.101980122248884,0.0,0.0,0.0,0.9999999999967069,-2.5664129629788037e-06,2.0728869651858206e-09,2.566412962978804e-06,0.9999999999967069,5.319883978260203e-15,-2.0728869651926474e-09,-7.888609052210118e-31,1.0000000000000002
5.003999999999671,122,3,-1,-0.05655095253882632,-0.09999997729147811,0.18803052727801078,1.5703154055081399,0.1128905674188458,-0.015883914489834207,0.0,0.0,0.0,0.9999996871213411,-0.0007910468332185853,-1.4586962779608524e-06,0.0007910468332177437,0.9999996871224048,-1.153897432337323e-09,1.4586967343543786e-06,-2.0679515313825692e-25,0.9999999999989362
5.003999999999671,123,3,-1,-0.05654406428613349,-0.08371009990408569,0.20584708451596534,1.075518487467499,0.07306340925567992,0.02955427449038879,0.0,0.0,0.0,0.9999999999985998,-1.673519518929768e-06,-1.653733236802669e-11,1.6735195189297684e-06,0.9999999999985998,-2.7675548508960467e-17,1.653733236804985e-11,0.0,1.0000000000000002
5.003999999999671,124,3,-1,-0.05654325723129505,-0.09999998400444614,0.20844375617135594,1.1480351696517066,0.0832224926324761,-0.1053073492378273,0.0,0.0,0.0,0.999999710232422,-0.0007612720094029406,-6.3419457689190515e-09,0.0007612720094029407,0.9999997102324218,-4.82794719801205e-12,6.34194760660985e-09,0.0,1.0
5.003999999999671,125,3,-1,-0.05653640443563136,-0.08365924912384681,0.22630328893916896,0.6940373079115696,0.04915429447205856,-0.06194258399688553,0.0,0.0,0.0,0.9999999999997023,-7.716309969854476e-07,2.4239157829055867e-09,7.716309969854477e-07,0.9999999999997023,1.8703685521727568e-15,-2.423915782906309e-09,-3.944304526105059e-31,1.0000000000000002
5.003999999999671,126,3,-1,-0.05653553806567278,-0.09999999001169496,0.22884810295060182,0.7243781108342857,0.05358766070418481,-0.21129867496259283,0.0,0.0,0.0,0.9999997176785805,-0.0007514271484341837,-6.065847096296828e-09,0.0007514271484341838,0.9999997176785804,-4.5580434732414025e-12,6.0658488088158736e-09,0.0,1.0
5.003999999999671,127,3,-1,-0.056528732589115914,-0.08191626989420227,0.24674870793426962,0.31373952064584926,0.024922173012741522,-0.2543140974819803,0.0,0.0,0.0,0.9999999999999161,-1.775647319359642e-10,4.1017025210383786e-07,1.7756473193594928e-10,1.0,7.283177086292483e-17,-4.1017025210383786e-07,-1.232595164407831e-32,0.9999999999999161
5.003999999999671,128,3,-1,-0.056527818173020855,-0.09999999586764112,0.24925466312392758,0.30261203353938526,0.021856384369736775,-0.30182170449642015,0.0,0.0,0.0,0.9999997250473259,-0.000741555980938332,2.9809885183173977e-09,0.000741555980938332,0.9999997250473256,2.2105704726690254e-12,-2.9809893379483874e-09,0.0,1.0
5.003999999999671,129,3,-1,-0.05655234199667815,-0.06471113324873905,0.18230875336566843,0.7432803702847118,0.04388669659915917,0.1660152859941019,0.0,0.0,0.0,0.9999996917345821,-2.063992184615118e-06,-0.0007851920025687362,2.0639915483621014e-06,0.99999999999787,-1.6206301567276172e-09,0.0007851920025704088,-4.1359030627651384e-25,0.9999996917367122
5.003999999999671,130,3,-1,-0.05655285274431608,-0.08210347365553822,0.18230875262888752,1.5098529093576885,0.097995206474999,0.27604173842716795,0.0,0.0,0.0,0.9999997202351272,2.3194991408709415e-08,-0.0007480171568988177,-2.3194984919565605e-08,0.9999999999999999,1.7350251527835326e-11,0.0007480171568988181,3.2311742677852644e-27,0.9999997202351276
5.003999999999671,131,3,-1,-0.05655146619485417,-0.06514788550934099,0.18533566487671255,1.434805505510077,0.07640576968890855,0.363132358920823,0.0,0.0,0.0,0.9999999999966751,-2.5787512244440997e-06,-1.662262384060328e-11,2.5787512244441e-06,0.9999999999966752,-4.2865611582571927e-17,1.6622623840658553e-11,0.0,1.0000000000000002
5.003999999999671,132,3,-1,-0.056551699076385034,-0.0820939317263101,0.1853848351562471,1.803048502700533,0.09935444212061066,-0.35471096213004244,0.0,0.0,0.0,0.9999999999992483,-1.6444074968623195e-10,1.2262737780956872e-06,1.6444074968610833e-10,1.0,2.0164937939062284e-16,-1.2262737780956872e-06,0.0,0.9999999999992483
5.003999999999671,133,3,-1,-0.056543896944908995,-0.06509370851842526,0.2057908158142859,1.0588239030390547,0.0578484173014236,0.2865566393468909,0.0,0.0,0.0,0.9999999999985998,-1.673469935716534e-06,-1.4101279079412709e-11,1.6734699357165342e-06,0.9999999999985999,-2.359806659457874e-17,1.4101279079432458e-11,3.0814879110195774e-33,1.0000000000000002
5.003999999999671,134,3,-1,-0.05654404924956268,-0.08203783560711159,0.20584188065027295,1.330738331253767,0.07375135272798564,-0.44279888787611205,0.0,0.0,0.0,1.0,-1.4543793961558825e-10,-1.5912247222712063e-10,1.4543793961558825e-10,1.0,-2.314244450725109e-20,1.5912247222712063e-10,0.0,1.0
5.003999999999671,135,3,-1,-0.056536327634236105,-0.06503952217620054,0.22624623614874378,0.6843429021766685,0.03939195013340917,0.18041591563384413,0.0,0.0,0.0,0.9999999999997049,-7.683037614988754e-07,-1.6753458710741118e-11,7.683037614988756e-07,0.999999999999705,-1.2871745345582301e-17,1.6753458710746068e-11,-1.5407439555097887e-33,1.0000000000000002
5.003999999999671,136,3,-1,-0.056536397405693814,-0.08198173958465549,0.22629776236730292,0.8605760590287914,0.048285309093315465,-0.5562558319449264,0.0,0.0,0.0,0.9999999999999999,-1.2336927020842667e-08,1.1188108611008623e-08,1.2336927020842668e-08,1.0,1.3802687943527483e-16,-1.1188108611008625e-08,0.0,1.0
5.003999999999671,137,3,-1,-0.05652876071216409,-0.061388799271882274,0.24668945620709448,0.31550657041864394,0.020375108711892367,-0.18371135812718725,0.0,0.0,0.0,1.0,-1.2567586845064662e-10,6.1495971562206235e-09,1.2567586845064662e-10,1.0,7.728559632296537e-19,-6.1495971562206235e-09,0.0,1.0
5.003999999999671,138,3,-1,-0.05652874562076636,-0.08192412198968294,0.2467539042578089,0.41940428389674916,0.013897796279335706,-0.4191739550705924,0.0,0.0,0.0,1.0,-9.500950396359077e-11,6.057122758308023e-09,9.500950396359077e-11,1.0,5.754842287134219e-19,-6.057122758308023e-09,0.0,1.0
5.003999999999671,139,3,-1,-0.05655196921105975,-0.04413456703228784,0.18230875274090907,0.7342426137048512,0.0309187388985479,0.22521431582229337,0.0,0.0,0.0,0.9999997004411046,-3.103084901657579e-06,-0.0007740207179175707,3.1030839721158346e-06,0.9999999999951856,-2.401852003351738e-09,0.0007740207179212974,0.0,0.9999997004459195
5.003999999999671,140,3,-1,-0.05655229317283738,-0.04654104486527741,0.1823087522201353,0.7822149519662601,0.035845452804104824,0.36552350812972145,0.0,0.0,0.0,0.999999719988957,-1.8598117527804418e-06,-0.0007483438706895554,1.8598112320158296e-06,0.9999999999982706,-1.3917787258320495e-09,0.0007483438706908497,2.0679515313825692e-25,0.9999997199906865
5.003999999999671,141,3,-1,-0.05655119598356697,-0.046519224444591376,0.18528010858941218,1.4069334858211593,0.055463128131060094,0.6529586895237686,0.0,0.0,0.0,0.9999999999959872,-2.7165566774049155e-06,8.038106351299091e-07,2.7165566774040384e-06,0.9999999999963103,2.183597148239298e-12,-8.038106351328752e-07,-4.0389678347315804e-28,0.9999999999996771
5.003999999999671,142,3,-1,-0.05655141664542273,-0.061571350817791984,0.18532503125583139,1.7877209783668397,0.07495829771753394,-0.21790066978481948,0.0,0.0,0.0,1.0,-9.157972319828863e-12,-2.2835463446845998e-11,9.157972319828863e-12,1.0,-2.0912654215667945e-22,2.2835463446845998e-11,0.0,1.0
5.003999999999671,143,3,-1,-0.056543705006358955,-0.046463383211717224,0.20572882423806044,1.038830166827069,0.04244815296591669,0.5754965177703056,0.0,0.0,0.0,0.9999999999977321,-1.8164992602981454e-06,1.111742340992913e-06,1.816499260297023e-06,0.9999999999983503,2.019479140059087e-12,-1.1117423409947472e-06,0.0,0.9999999999993822
5.003999999999671,144,3,-1,-0.05654386473479573,-0.061510850251406166,0.20578005763841617,1.3212669165438011,0.056143273421869415,-0.3085197689031029,0.0,0.0,0.0,1.0,-3.402187670559027e-11,-2.2467277069729425e-11,3.402187670559027e-11,1.0,-7.6437893037666995e-22,2.2467277069729425e-11,0.0,1.0
5.003999999999671,145,3,-1,-0.05653625080988452,-0.046419784303951744,0.2261888822798946,0.6730531666119167,0.02950198473338912,0.45267730250238014,0.0,0.0,0.0,0.9999999999997049,-7.682793942061723e-07,-1.9818068813883912e-11,7.682793942061725e-07,0.999999999999705,-1.5225813902671464e-17,1.9818068813889764e-11,0.0,1.0000000000000002
5.003999999999671,146,3,-1,-0.05653631281954742,-0.06145036776908185,0.22623513354417113,0.8566138718086074,0.03743516119345104,-0.4400716815406234,0.0,0.0,0.0,1.0,-1.1197177192114851e-10,-1.5784566966857938e-10,1.1197177192114851e-10,1.0,-1.767425932287112e-20,1.5784566966857938e-10,0.0,1.0
5.003999999999671,147,3,-1,-0.05652877196338814,-0.04636223350826797,0.2466430199922413,0.30768737927743367,0.016604395709194558,0.294361811390192,0.0,0.0,0.0,0.9999999999999908,1.3687014699634263e-07,-1.7011417877703627e-11,-1.3687014699634266e-07,0.9999999999999908,2.3283552655375286e-18,1.7011417877703788e-11,-3.851859888774472e-34,1.0000000000000002
5.003999999999671,148,3,-1,-0.05652876090432138,-0.06138974616986938,0.24669023547864247,0.41285746640612775,0.012844413439587107,-0.41265761668807216,0.0,0.0,0.0,1.0,-4.899084275579358e-11,-3.408058626489988e-11,4.899084275579358e-11,1.0,-1.6696366427289686e-21,3.408058626489988e-11,0.0,1.0
5.003999999999671,149,3,-1,-0.05655192688725602,-0.02347180625700839,0.1823087525264459,0.7331836390651095,0.01799730575671323,0.27819359770672825,0.0,0.0,0.0,0.9999997051652351,8.555857926812861e-07,-0.0007678988936744913,-8.555855404251633e-07,0.9999999999996341,6.570033836438129e-10,0.0007678988936747725,0.0,0.9999997051656012
5.003999999999671,150,3,-1,-0.056551992146514914,-0.027928003968432723,0.1823087516874979,0.8221485848222099,0.02510252757173717,0.564315567061397,0.0,0.0,0.0,0.999999727667973,-1.9197772135597444e-06,-0.000738011039608035,1.919776690746462e-06,0.9999999999981573,-1.4168167771976544e-09,0.000738011039609395,2.0679515313825692e-25,0.9999997276698157
5.003999999999671,151,3,-1,-0.056550934418638565,-0.02808340581893814,0.18522614392735004,1.3881941110449558,0.03467902159207605,0.9280789766540243,0.0,0.0,0.0,0.9999999999941503,-2.8459526254848454e-06,-1.8973493176437509e-06,2.845952625479723e-06,0.9999999999959505,-5.399766272031981e-12,1.897349317651435e-06,0.0,0.9999999999982002
5.003999999999671,152,3,-1,-0.056551132315434016,-0.04104833816670045,0.18526451515928843,1.7731298949196528,0.050570485046070646,-0.06570943047399058,0.0,0.0,0.0,1.0,1.056927279396938e-11,-2.1618967078573735e-11,-1.056927279396938e-11,1.0,2.284967605772891e-22,2.1618967078573735e-11,0.0,1.0
5.003999999999671,153,3,-1,-0.056543528522009,-0.02785153292005345,0.20567559792219986,1.0261295397379933,0.027079881421189833,0.8423689431602334,0.0,0.0,0.0,0.9999999999966708,-1.8540037080294205e-06,1.7947430133235503e-06,1.854003708026435e-06,0.9999999999982815,3.3274602016674775e-12,-1.7947430133266352e-06,-4.0389678347315804e-28,0.9999999999983896
5.003999999999671,154,3,-1,-0.05654368021302801,-0.04098377638270647,0.20571823766619418,1.3126277791416467,0.03853771064170068,-0.15412427138019358,0.0,0.0,0.0,1.0,5.179586017276218e-12,-2.13657923212644e-11,-5.179586017276218e-12,1.0,1.1066595915524868e-22,2.13657923212644e-11,0.0,1.0
5.003999999999671,155,3,-1,-0.056536124493829804,-0.027793741681884247,0.2261222185376334,0.6670209723922088,0.018793251479174728,0.666756170807506,0.0,0.0,0.0,0.9999999999981716,-9.550395981673314e-07,1.656728716623606e-06,9.550395981660208e-07,0.999999999999544,1.5822415277972088e-12,-1.6567287166243617e-06,2.0194839173657902e-28,0.9999999999986277
5.003999999999671,156,3,-1,-0.05653622811097547,-0.04091920255468832,0.22617195516829894,0.8531151712574911,0.026585542667314024,-0.3086807248101318,0.0,0.0,0.0,1.0,-1.4391424794397538e-11,-2.1835265205292815e-11,1.4391424794397538e-11,1.0,-3.142405770676969e-22,2.1835265205292815e-11,0.0,1.0
5.003999999999671,157,3,-1,-0.05652878157039769,-0.027744951756093962,0.24658564777565234,0.32410342909395656,0.007845901307107045,0.3240084483206271,0.0,0.0,0.0,0.9999999999999617,2.7383611030074603e-07,-4.292678961363357e-08,-2.738361103007458e-07,0.9999999999999626,1.1754905095496323e-14,4.2926789613635176e-08,-1.5777218104420236e-30,0.9999999999999992
5.003999999999671,158,3,-1,-0.05652877263115502,-0.04086035948222519,0.2466255007586538,0.4057470327813863,0.011654785134776378,-0.4055796106738621,0.0,0.0,0.0,0.9999999999999946,1.190677422833314e-10,1.0513894264586524e-07,-1.1906774228333075e-10,1.0,-1.2518656526899844e-17,-1.0513894264586524e-07,1.5407439555097887e-33,0.9999999999999946
5.003999999999671,159,3,-1,-0.056551597940462814,-0.002894601456275057,0.18230875197669202,0.7247697932845162,0.005206186638339601,0.3116259161888596,0.0,0.0,0.0,0.9999997128880437,8.196841715678032e-07,-0.0007577751372955545,-8.196839362269524e-07,0.999999999999664,6.211362856489936e-10,0.0007577751372958091,0.0,0.9999997128883796
5.003999999999671,160,3,-1,-0.0565516925944548,-0.009315030774594463,0.18230875116344414,0.8768717451680346,0.012529279357020678,0.7361879495018181,0.0,0.0,0.0,0.9999997352083438,-1.979412107239601e-06,-0.0007277220101910484,1.979411583111669e-06,0.999999999998041,-1.4404617576797234e-09,0.000727722010192474,0.0,0.9999997352103029
5.003999999999671,161,3,-1,-0.05655067377789072,-0.009467132317626178,0.18517123816103778,1.388256048259844,0.013674221491270056,1.0944487696499592,0.0,0.0,0.0,0.9999999999937661,-2.937971216741669e-06,-1.9587013189706992e-06,2.937971216736034e-06,0.9999999999956842,-5.754608097354694e-12,1.9587013189791526e-06,0.0,0.999999999998082
5.003999999999671,162,3,-1,-0.056550847985413266,-0.02052532450376206,0.18520399831856976,1.7587703764394156,0.026206664435245032,0.0754194157585904,0.0,0.0,0.0,1.0,2.0984781444390065e-11,-2.1833876647342266e-11,-2.0984781444390065e-11,1.0,4.581791295282495e-22,2.1833876647342266e-11,0.0,1.0
5.003999999999671,163,3,-1,-0.05654339535056635,-0.010677654412546488,0.20562679114890253,1.0440753201452848,0.012344647611741427,1.0188468302424134,0.0,0.0,0.0,0.999999999997356,-1.913371456004283e-06,-1.275633819584931e-06,1.9133714560027266e-06,0.9999999999981696,-2.4407613387119922e-12,1.2756338195872662e-06,0.0,0.9999999999991865
5.003999999999671,164,3,-1,-0.056543495691484286,-0.020456692190548405,0.20565641145202906,1.304348467764007,0.02094914240006422,-0.007728882784549785,0.0,0.0,0.0,1.0,1.649002418345341e-11,-2.0898248470119174e-11,-1.649002418345341e-11,1.0,3.4461262266408336e-22,2.0898248470119174e-11,0.0,1.0
5.003999999999671,165,3,-1,-0.05653609717530104,-0.011884936395861152,0.2260825002960709,0.7030303777180341,0.009378512966170933,0.7029678196680877,0.0,0.0,0.0,0.9999999999992576,-1.013961616168915e-06,-6.760189950646252e-07,1.0139616161686833e-06,0.999999999999486,-6.854573127969654e-13,6.760189950649727e-07,0.0,0.9999999999997716
5.003999999999671,166,3,-1,-0.0565361433975161,-0.02038806029389,0.22610882634536528,0.8497383241287139,0.015745430742057615,-0.1884136377972662,0.0,0.0,0.0,1.0,1.3730225873070927e-11,-1.9971237633557713e-11,-1.3730225873070927e-11,1.0,2.742096036735219e-22,1.9971237633557713e-11,0.0,1.0
5.003999999999671,167,3,-1,-0.05652879572459056,-0.009122017679605184,0.24652790238340627,0.33753484432197994,0.004238766226090269,0.33750822803650843,0.0,0.0,0.0,0.9999999999999738,2.2722923023502013e-07,-2.8467033104136874e-08,-2.2722923023502008e-07,0.9999999999999744,6.468542019328026e-15,2.8467033104137612e-08,0.0,0.9999999999999998
5.003999999999671,168,3,-1,-0.056528788962430195,-0.02032399720200056,0.24656097151685316,0.40015443652316857,0.009774151341447539,-0.40003504725802336,0.0,0.0,0.0,0.9999999999999979,1.1452875966020321e-10,6.675329965824511e-08,-1.1452875966020297e-10,1.0,-7.64517261308468e-18,-6.675329965824511e-08,1.5407439555097887e-33,0.9999999999999979
5.003999999999671,169,3,-1,-0.05655128453821191,0.01768595744073672,0.18230875129427077,0.7151876801031214,-0.007506472883748689,0.30618127175362186,0.0,0.0,0.0,0.999999724381571,1.48809727505718e-07,-0.0007424532038423942,-1.4880968649101634e-07,0.999999999999989,1.1048425894953521e-10,0.0007424532038424025,-1.2924697071141057e-26,0.9999997243815821
5.003999999999671,170,3,-1,-0.056551406735525306,-1.8935148732539652e-05,0.18230875168742527,1.4470365441683446,-0.0006620300949054829,0.6766571054889173,0.0,0.0,0.0,0.9999997166177186,4.5032145797805154e-06,-0.0007528241520773746,-4.503213303694954e-06,0.9999999999898606,3.3901286976801113e-09,0.0007528241520850078,0.0,0.999999716627858
5.003999999999671,171,3,-1,-0.056550434726045685,0.009304506661466826,0.1851157939579447,1.4055924226850336,-0.007977902798663634,1.1145792897961042,0.0,0.0,0.0,0.9999999999966749,-2.5788059196696267e-06,-5.415414104725847e-12,2.5788059196696267e-06,0.9999999999966749,-1.396530195077584e-17,5.415414104743854e-12,0.0,1.0
5.003999999999671,172,3,-1,-0.05655056366446879,-2.1833915891042833e-06,0.18514303972675134,1.7425701959135649,0.00187954432941661,0.15160464223392262,0.0,0.0,0.0,1.0,-1.0721648283984001e-10,5.047708362956649e-11,1.0721648283984001e-10,1.0,5.4119753707745846e-21,-5.047708362956649e-11,0.0,1.0
5.003999999999671,173,3,-1,-0.05654322756323206,0.009372137530519298,0.20556633773389354,1.0430485439573849,-0.00419632281453453,1.0288091324620032,0.0,0.0,0.0,0.9999999999985997,-1.6735893324066713e-06,-2.6456634032457135e-12,1.6735893324066715e-06,0.9999999999985996,-4.427754048816957e-18,2.645663403249419e-12,0.0,1.0000000000000002
5.003999999999671,174,3,-1,-0.05654331117767389,7.054357555379231e-05,0.20559412463120802,1.2944171249365208,0.003393880312954721,0.06642295482420817,0.0,0.0,0.0,1.0,-1.182123684105311e-10,5.0726870524006405e-11,1.182123684105311e-10,1.0,5.996543506697156e-21,-5.0726870524006405e-11,0.0,1.0
5.003999999999671,175,3,-1,-0.05653602033329207,0.009439743893150197,0.226016887850646,0.6947530735841497,-0.00033967212621782066,0.694752990549497,0.0,0.0,0.0,0.9999999999997049,-7.683928173714448e-07,-3.022449309985902e-12,7.683928173714449e-07,0.9999999999997049,-2.3224283406631326e-18,3.0224493099867946e-12,3.851859888774472e-34,1.0000000000000002
5.003999999999671,176,3,-1,-0.05653605868700536,0.0001433056335716746,0.22604563990267793,0.8453523901331513,0.004926537244235298,-0.13271192402833995,0.0,0.0,0.0,1.0,-9.974939551761004e-11,-2.6121828186735614e-11,9.974939551761004e-11,1.0,-2.605636571441745e-21,2.6121828186735614e-11,0.0,1.0
5.003999999999671,177,3,-1,-0.05652881303042983,0.009506859784393373,0.24646754780974642,0.3437043718996112,0.0018889756383392833,0.3436991810201823,0.0,0.0,0.0,0.9999999999999908,1.3702844671746936e-07,-2.958382486317443e-11,-1.370284467174694e-07,0.9999999999999908,4.0538255689624806e-18,2.958382486317471e-11,-7.703719777548943e-34,1.0000000000000004
5.003999999999671,178,3,-1,-0.056528806201458726,0.0002159565781400533,0.24649675705781338,0.39859848434836953,0.00640813277582554,-0.39854697032990327,0.0,0.0,0.0,1.0,-7.302846048191139e-11,-2.326862918274072e-11,7.302846048191139e-11,1.0,-1.6992721667400308e-21,2.326862918274072e-11,0.0,1.0
5.003999999999671,179,3,-1,-0.05655096581980226,0.03826992881096809,0.18230875076595282,0.7045193640342415,-0.02014770255249139,0.27193530434117585,0.0,0.0,0.0,0.9999997318704062,1.293064063533187e-07,-0.000732297138560933,-1.2930637168244558e-07,0.9999999999999917,9.469071137013334e-11,0.0007322971385609392,-1.2924697071141057e-26,0.9999997318704147
5.003999999999671,180,3,-1,-0.0565510915213908,0.020503568795154522,0.18230875086169301,1.4300441912232034,-0.025238603879492137,0.6622808381236664,0.0,0.0,0.0,0.9999997317709683,3.399995356439229e-06,-0.0007324250347314536,-3.399994444481419e-06,0.9999999999942201,2.490241717041177e-09,0.0007324250347356871,-4.1359030627651384e-25,0.9999997317767484
5.003999999999671,181,3,-1,-0.056550176859391066,0.027917560847615264,0.18506083947620405,1.4434468164906866,-0.03065544800522221,0.9745891661768273,0.0,0.0,0.0,0.999999999996675,-2.5787904870089964e-06,-4.4716993121356496e-12,2.578790487008997e-06,0.999999999996675,-1.153157564693843e-17,4.471699312150519e-12,0.0,1.0000000000000002
5.003999999999671,182,3,-1,-0.05655027933615844,0.02052084544466242,0.18508249009179473,1.7229996209091336,-0.022429123117550222,0.12880989659381914,0.0,0.0,0.0,1.0,-9.572821153998921e-11,4.8018805530078624e-11,9.572821153998921e-11,1.0,4.596754373680971e-21,-4.8018805530078624e-11,0.0,1.0
5.003999999999671,183,3,-1,-0.05654306021988434,0.027988532070921425,0.20551019258532166,1.0722207554848433,-0.02087358608017641,0.8679058062108043,0.0,0.0,0.0,0.9999999999985997,-1.673565032315195e-06,-3.3336672162608815e-12,1.6735650323151953e-06,0.9999999999985996,-5.579108882517562e-18,3.3336672162655498e-12,0.0,1.0
5.003999999999671,184,3,-1,-0.05654312665821169,0.020597638082734564,0.2055322633747454,1.2812209394067082,-0.014140747710923912,0.02537725003256542,0.0,0.0,0.0,1.0,-1.0160256884469999e-10,4.851668046222796e-11,1.0160256884469999e-10,1.0,4.9294193667798266e-21,-4.851668046222796e-11,0.0,1.0
5.003999999999671,185,3,-1,-0.05653589556946635,0.028059058206368247,0.22594275532735536,0.6983357994636851,-0.011129559396300672,0.6859134585974083,0.0,0.0,0.0,0.9999999999972929,-7.676647929678053e-07,2.1966174134236264e-06,7.676647929659534e-07,0.9999999999997053,1.686265851905821e-12,-2.196617413424274e-06,0.0,0.9999999999975876
5.003999999999671,186,3,-1,-0.05653593724816562,0.020684272325470678,0.22597166026319176,0.8368468510451907,-0.005874999542926184,-0.17581320545029294,0.0,0.0,0.0,0.9999999999985858,-1.17323833135503e-10,1.6818723704872969e-06,1.1732383313533706e-10,1.0,1.9732371335026447e-16,-1.6818723704872969e-06,0.0,0.9999999999985858
5.003999999999671,187,3,-1,-0.05652872295208707,0.02815734649018271,0.2464066109956963,0.3364929663330978,-0.0010285739141306914,0.3364913942842379,0.0,0.0,0.0,0.999999999994749,1.377504549661827e-07,3.237797461656147e-06,-1.3775045496546068e-07,0.9999999999999906,-4.4600807343148995e-13,-3.237797461656178e-06,-5.048709793414476e-29,0.9999999999947585
5.003999999999671,188,3,-1,-0.056528821295017254,0.02075059116147042,0.2464319401702496,0.402470321285022,0.002184810202050144,-0.4024643911200715,0.0,0.0,0.0,1.0,1.8915127475294468e-10,6.120375975269619e-11,-1.8915127475294468e-10,1.0,-1.1576769176895455e-20,-6.120375975269619e-11,0.0,1.0
5.003999999999671,189,3,-1,-0.0565506477690362,0.05885404185394967,0.18230875024588059,0.6939771618824582,-0.03272236120035589,0.23070982825025782,0.0,0.0,0.0,0.9999997392233007,1.1207308551658249e-07,-0.0007221864842677575,-1.120730562905339e-07,0.9999999999999939,8.093766761026096e-11,0.0007221864842677622,1.2924697071141057e-26,0.9999997392233071
5.003999999999671,190,3,-1,-0.05655078153201716,0.04102620392288804,0.18230875014231657,1.4119234218182233,-0.04980587268203016,0.5980056256195104,0.0,0.0,0.0,0.9999997442610611,2.6219618637345253e-06,-0.0007151719637277502,-2.6219611932057932e-06,0.9999999999965627,1.875153614912738e-09,0.0007151719637302085,0.0,0.9999997442644986
5.003999999999671,191,3,-1,-0.05654999499130618,0.04104330849034153,0.18502235184223276,1.7009824223386933,-0.05689579059544623,0.0859626414600224,0.0,0.0,0.0,1.0,1.8991747394259424e-10,-1.700380280197025e-11,-1.8991747394259424e-10,1.0,3.229319275568196e-21,1.700380280197025e-11,0.0,1.0
5.003999999999671,192,3,-1,-0.05654999500775642,0.041043874870487336,0.18502194015479095,1.7017125219769638,-0.0467502724445259,0.04137547930922983,0.0,0.0,0.0,1.0,-7.926768077692196e-11,4.601026265915975e-11,7.926768077692196e-11,1.0,3.647126812928608e-21,-4.601026265915975e-11,0.0,1.0
5.003999999999671,193,3,-1,-0.056542905786496865,0.04516847086425946,0.20545857038074347,1.160119206601929,-0.039216504181709244,0.4010696386582598,0.0,0.0,0.0,0.9999999999979765,-1.6738681254100386e-06,-1.1159439901752447e-06,1.6738681254089967e-06,0.9999999999985992,-1.8679430748998526e-12,1.115943990176808e-06,4.0389678347315804e-28,0.9999999999993776
